position,champion,item_name,pick_count,win_count,win_rate
BOTTOM,닐라,도미닉 경의 인사,213,142,66.66666666666666
BOTTOM,닐라,독사의 송곳니,2,0,0.0
BOTTOM,닐라,란두인의 예언,3,3,100.0
BOTTOM,닐라,롱소드,669,371,55.4559043348281
BOTTOM,닐라,루비 수정,4,2,50.0
BOTTOM,닐라,마법공학 교류 발전기,1,0,0.0
BOTTOM,닐라,마법광학 장치 C44,1,1,100.0
BOTTOM,닐라,마법무효화의 망토,121,81,66.94214876033058
BOTTOM,닐라,망령의 두건,1,1,100.0
BOTTOM,닐라,망원형 개조,685,393,57.372262773722625
BOTTOM,닐라,맬모셔스의 아귀,23,13,56.52173913043478
BOTTOM,닐라,무한의 대검,600,351,58.5
BOTTOM,닐라,민첩성의 망토,715,398,55.66433566433566
BOTTOM,닐라,분노의 영약,49,28,57.14285714285714
BOTTOM,닐라,불멸의 철갑궁,140,93,66.42857142857143
BOTTOM,닐라,빛나는 티끌,11,6,54.54545454545454
BOTTOM,닐라,수은 장식띠,99,65,65.65656565656566
BOTTOM,닐라,수호 천사,20,14,70.0
BOTTOM,닐라,수확의 낫,332,184,55.42168674698795
BOTTOM,닐라,신속의 장화,30,18,60.0
BOTTOM,닐라,악마사냥꾼의 화살,22,11,50.0
BOTTOM,닐라,여신의 눈물,4,3,75.0
BOTTOM,닐라,열정의 검,224,131,58.48214285714286
BOTTOM,닐라,예언자의 렌즈,32,22,68.75
BOTTOM,닐라,유령 무희,172,108,62.7906976744186
BOTTOM,닐라,윤 탈 야생화살,12,7,58.333333333333336
BOTTOM,닐라,음전자 망토,1,0,0.0
BOTTOM,닐라,장화,674,369,54.74777448071217
BOTTOM,닐라,절정의 화살,279,165,59.13978494623656
BOTTOM,닐라,정수 약탈자,3,2,66.66666666666666
BOTTOM,닐라,정찰병의 새총,21,9,42.857142857142854
BOTTOM,닐라,제어 와드,278,161,57.9136690647482
BOTTOM,닐라,주문포식자,34,19,55.88235294117647
BOTTOM,닐라,죽음의 무도,88,58,65.9090909090909
BOTTOM,닐라,징수의 총,741,412,55.60053981106613
BOTTOM,닐라,처형인의 대검,168,93,55.35714285714286
BOTTOM,닐라,천 갑옷,181,97,53.591160220994475
BOTTOM,닐라,체력 물약,748,415,55.481283422459896
BOTTOM,닐라,최후의 속삭임,298,170,57.04697986577181
BOTTOM,닐라,추적자의 팔목 보호대,1,1,100.0
BOTTOM,닐라,충전형 물약,221,109,49.321266968325794
BOTTOM,닐라,케이닉 루컨,1,1,100.0
BOTTOM,닐라,콜필드의 전투 망치,75,43,57.333333333333336
BOTTOM,닐라,톱날 단검,676,367,54.28994082840237
BOTTOM,닐라,투명 와드,283,167,59.01060070671378
BOTTOM,닐라,파수꾼의 갑옷,2,2,100.0
BOTTOM,닐라,판금 장화,181,105,58.011049723756905
BOTTOM,닐라,폭풍갈퀴,2,0,0.0
BOTTOM,닐라,피바라기,24,13,54.166666666666664
BOTTOM,닐라,필멸자의 운명,218,132,60.550458715596335
BOTTOM,닐라,해신 작쇼,1,0,0.0
BOTTOM,닐라,헤르메스의 발걸음,67,41,61.19402985074627
BOTTOM,닐라,헤르메스의 시미터,60,38,63.33333333333333
BOTTOM,닐라,흡혈의 낫,55,29,52.72727272727272
BOTTOM,다리우스,거인의 허리띠,1,0,0.0
BOTTOM,다리우스,곡괭이,1,0,0.0
BOTTOM,다리우스,단검,1,0,0.0
BOTTOM,다리우스,도란의 검,1,0,0.0
BOTTOM,다리우스,땅굴 채굴기,1,0,0.0
BOTTOM,다리우스,롱소드,1,0,0.0
BOTTOM,다리우스,루비 수정,1,0,0.0
BOTTOM,다리우스,마법무효화의 망토,1,0,0.0
BOTTOM,다리우스,망원형 개조,1,0,0.0
BOTTOM,다리우스,발걸음 분쇄기,1,0,0.0
BOTTOM,다리우스,밴들파이프,1,0,0.0
BOTTOM,다리우스,스테락의 도전,1,0,0.0
BOTTOM,다리우스,장화,1,0,0.0
BOTTOM,다리우스,제어 와드,1,0,0.0
BOTTOM,다리우스,체력 물약,1,0,0.0
BOTTOM,다리우스,충전형 물약,1,0,0.0
BOTTOM,다리우스,탐식의 망치,1,0,0.0
BOTTOM,다리우스,투명 와드,1,0,0.0
BOTTOM,다리우스,티아맷,1,0,0.0
BOTTOM,다리우스,파수꾼의 갑옷,1,0,0.0
BOTTOM,다리우스,판금 장화,1,0,0.0
BOTTOM,드레이븐,B.F. 대검,1268,679,53.548895899053626
BOTTOM,드레이븐,강철 인장,47,28,59.57446808510638
BOTTOM,드레이븐,강철의 영약,3,2,66.66666666666666
BOTTOM,드레이븐,거인의 허리띠,3,2,66.66666666666666
BOTTOM,드레이븐,고속 연사포,208,140,67.3076923076923
BOTTOM,드레이븐,곡괭이,1309,663,50.649350649350644
BOTTOM,드레이븐,곡궁,3,2,66.66666666666666
BOTTOM,드레이븐,광전사의 군화,520,289,55.57692307692308
BOTTOM,드레이븐,광휘의 검,470,224,47.65957446808511
BOTTOM,드레이븐,그림자 검,4,3,75.0
BOTTOM,드레이븐,기회,9,5,55.55555555555556
BOTTOM,드레이븐,꽁지깃,28,18,64.28571428571429
BOTTOM,드레이븐,끝없는 갈망,12,8,66.66666666666666
BOTTOM,드레이븐,단검,554,285,51.44404332129964
BOTTOM,드레이븐,도란의 검,1493,765,51.23911587407903
BOTTOM,드레이븐,도미닉 경의 인사,491,263,53.56415478615071
BOTTOM,드레이븐,독사의 송곳니,66,35,53.03030303030303
BOTTOM,드레이븐,땅굴 채굴기,26,12,46.15384615384615
BOTTOM,드레이븐,란두인의 예언,6,4,66.66666666666666
BOTTOM,드레이븐,롱소드,1402,708,50.499286733238236
BOTTOM,드레이븐,루난의 허리케인,1,1,100.0
BOTTOM,드레이븐,루비 수정,41,22,53.65853658536586
BOTTOM,드레이븐,마법광학 장치 C44,37,21,56.75675675675676
BOTTOM,드레이븐,마법무효화의 망토,94,54,57.446808510638306
BOTTOM,드레이븐,마법의 영약,1,1,100.0
BOTTOM,드레이븐,망원형 개조,1319,710,53.82865807429871
BOTTOM,드레이븐,맬모셔스의 아귀,44,28,63.63636363636363
BOTTOM,드레이븐,명석함의 아이오니아 장화,2,1,50.0
BOTTOM,드레이븐,무한의 대검,807,463,57.372986369268894
BOTTOM,드레이븐,민첩성의 망토,1106,561,50.72332730560579
BOTTOM,드레이븐,밤의 끝자락,26,15,57.692307692307686
BOTTOM,드레이븐,벼락폭풍검,4,3,75.0
BOTTOM,드레이븐,분노의 영약,128,74,57.8125
BOTTOM,드레이븐,불멸의 철갑궁,105,65,61.904761904761905
BOTTOM,드레이븐,비상의 월갑,1,1,100.0
BOTTOM,드레이븐,빛나는 티끌,128,48,37.5
BOTTOM,드레이븐,삼위일체,54,23,42.592592592592595
BOTTOM,드레이븐,세릴다의 원한,5,3,60.0
BOTTOM,드레이븐,쇠사슬 조끼,1,0,0.0
BOTTOM,드레이븐,수은 장식띠,40,18,45.0
BOTTOM,드레이븐,수호 천사,105,70,66.66666666666666
BOTTOM,드레이븐,수확의 낫,96,43,44.79166666666667
BOTTOM,드레이븐,신속의 장화,99,57,57.57575757575758
BOTTOM,드레이븐,실험적 마공학판,22,12,54.54545454545454
BOTTOM,드레이븐,악마사냥꾼의 화살,24,15,62.5
BOTTOM,드레이븐,야수화,21,15,71.42857142857143
BOTTOM,드레이븐,여신의 눈물,4,0,0.0
BOTTOM,드레이븐,열정의 검,242,151,62.396694214876035
BOTTOM,드레이븐,예언자의 렌즈,117,65,55.55555555555556
BOTTOM,드레이븐,오만,86,39,45.348837209302324
BOTTOM,드레이븐,온기가 필요한 자의 도끼,35,17,48.57142857142857
BOTTOM,드레이븐,요새파괴자,18,15,83.33333333333334
BOTTOM,드레이븐,요우무의 유령검,33,21,63.63636363636363
BOTTOM,드레이븐,원칙의 원형낫,4,3,75.0
BOTTOM,드레이븐,유령 무희,14,8,57.14285714285714
BOTTOM,드레이븐,윤 탈 야생화살,1,0,0.0
BOTTOM,드레이븐,음전자 망토,2,1,50.0
BOTTOM,드레이븐,장화,1317,659,50.03796507213364
BOTTOM,드레이븐,절정의 화살,365,182,49.86301369863014
BOTTOM,드레이븐,점화석,1,1,100.0
BOTTOM,드레이븐,정령의 형상,1,1,100.0
BOTTOM,드레이븐,정수 약탈자,482,247,51.244813278008294
BOTTOM,드레이븐,정찰병의 새총,112,57,50.89285714285714
BOTTOM,드레이븐,제어 와드,960,527,54.895833333333336
BOTTOM,드레이븐,주문포식자,59,35,59.32203389830508
BOTTOM,드레이븐,죽음의 무도,1,1,100.0
BOTTOM,드레이븐,증폭의 고서,1,1,100.0
BOTTOM,드레이븐,징수의 총,860,472,54.88372093023256
BOTTOM,드레이븐,처형인의 대검,161,75,46.58385093167702
BOTTOM,드레이븐,천 갑옷,201,101,50.24875621890548
BOTTOM,드레이븐,체력 물약,1492,765,51.27345844504021
BOTTOM,드레이븐,최후의 속삭임,669,342,51.12107623318386
BOTTOM,드레이븐,추적자의 팔목 보호대,1,1,100.0
BOTTOM,드레이븐,충전형 물약,612,331,54.084967320261434
BOTTOM,드레이븐,콜필드의 전투 망치,491,236,48.06517311608962
BOTTOM,드레이븐,크라켄 학살자,1,1,100.0
BOTTOM,드레이븐,탐식의 망치,55,24,43.63636363636363
BOTTOM,드레이븐,톱날 단검,989,508,51.36501516683518
BOTTOM,드레이븐,투명 와드,715,357,49.93006993006993
BOTTOM,드레이븐,파수꾼의 갑옷,4,2,50.0
BOTTOM,드레이븐,판금 장화,346,186,53.75722543352601
BOTTOM,드레이븐,폭풍갈퀴,27,14,51.85185185185185
BOTTOM,드레이븐,피바라기,1118,596,53.30948121645797
BOTTOM,드레이븐,필멸자의 운명,209,107,51.196172248803826
BOTTOM,드레이븐,헤르메스의 발걸음,84,45,53.57142857142857
BOTTOM,드레이븐,헤르메스의 시미터,39,19,48.717948717948715
BOTTOM,드레이븐,흡혈의 낫,936,468,50.0
BOTTOM,라이즈,거인의 허리띠,2,1,50.0
BOTTOM,라이즈,대천사의 지팡이,6,3,50.0
BOTTOM,라이즈,도란의 반지,4,2,50.0
BOTTOM,라이즈,라바돈의 죽음모자,2,1,50.0
BOTTOM,라이즈,루덴의 메아리,1,1,100.0
BOTTOM,라이즈,루비 수정,5,3,60.0
BOTTOM,라이즈,마법무효화의 망토,2,1,50.0
BOTTOM,라이즈,마법사의 신발,1,1,100.0
BOTTOM,라이즈,마법의 영약,1,1,100.0
BOTTOM,라이즈,망원형 개조,4,2,50.0
BOTTOM,라이즈,명석함의 아이오니아 장화,2,1,50.0
BOTTOM,라이즈,방출의 마법봉,6,3,50.0
BOTTOM,라이즈,빛나는 티끌,3,2,66.66666666666666
BOTTOM,라이즈,사라진 양피지,6,3,50.0
BOTTOM,라이즈,사파이어 수정,5,3,60.0
BOTTOM,라이즈,신속의 장화,1,1,100.0
BOTTOM,라이즈,실체화 장비,5,2,40.0
BOTTOM,라이즈,쓸데없이 큰 지팡이,4,3,75.0
BOTTOM,라이즈,악마의 마법서,1,0,0.0
BOTTOM,라이즈,암흑의 인장,1,0,0.0
BOTTOM,라이즈,억겁의 카탈리스트,4,1,25.0
BOTTOM,라이즈,얼어붙은 심장,1,1,100.0
BOTTOM,라이즈,얼음 방패,1,1,100.0
BOTTOM,라이즈,여신의 눈물,6,3,50.0
BOTTOM,라이즈,영겁의 지팡이,6,3,50.0
BOTTOM,라이즈,예언자의 렌즈,2,1,50.0
BOTTOM,라이즈,장화,6,3,50.0
BOTTOM,라이즈,점화석,2,1,50.0
BOTTOM,라이즈,제어 와드,3,0,0.0
BOTTOM,라이즈,존야의 모래시계,1,1,100.0
BOTTOM,라이즈,증폭의 고서,4,3,75.0
BOTTOM,라이즈,체력 물약,6,3,50.0
BOTTOM,라이즈,추적자의 팔목 보호대,2,1,50.0
BOTTOM,라이즈,충전형 물약,4,1,25.0
BOTTOM,라이즈,콜필드의 전투 망치,1,0,0.0
BOTTOM,라이즈,헤르메스의 발걸음,2,1,50.0
BOTTOM,라이즈,혹한의 손길,1,1,100.0
BOTTOM,라칸,금지된 우상,1,0,0.0
BOTTOM,라칸,루비 수정,1,0,0.0
BOTTOM,라칸,마법무효화의 망토,1,0,0.0
BOTTOM,라칸,명석함의 아이오니아 장화,1,0,0.0
BOTTOM,라칸,빛나는 티끌,1,0,0.0
BOTTOM,라칸,슈렐리아의 군가,1,0,0.0
BOTTOM,라칸,악마의 마법서,1,0,0.0
BOTTOM,라칸,에테르 환영,1,0,0.0
BOTTOM,라칸,예언자의 렌즈,1,0,0.0
BOTTOM,라칸,요정의 부적,1,0,0.0
BOTTOM,라칸,점화석,1,0,0.0
BOTTOM,라칸,제어 와드,1,0,0.0
BOTTOM,라칸,증폭의 고서,1,0,0.0
BOTTOM,라칸,지크의 융합,1,0,0.0
BOTTOM,라칸,천 갑옷,1,0,0.0
BOTTOM,라칸,체력 물약,1,0,0.0
BOTTOM,라칸,태양의 썰매,1,0,0.0
BOTTOM,라칸,투명 와드,1,0,0.0
BOTTOM,람머스,가시 갑옷,2,0,0.0
BOTTOM,람머스,거인의 허리띠,2,0,0.0
BOTTOM,람머스,끝없는 절망,2,0,0.0
BOTTOM,람머스,덤불 조끼,2,0,0.0
BOTTOM,람머스,도란의 방패,2,0,0.0
BOTTOM,람머스,란두인의 예언,1,0,0.0
BOTTOM,람머스,루비 수정,2,0,0.0
BOTTOM,람머스,마법무효화의 망토,2,0,0.0
BOTTOM,람머스,망원형 개조,2,0,0.0
BOTTOM,람머스,쇠사슬 조끼,2,0,0.0
BOTTOM,람머스,음전자 망토,2,0,0.0
BOTTOM,람머스,장화,2,0,0.0
BOTTOM,람머스,점화석,2,0,0.0
BOTTOM,람머스,천 갑옷,2,0,0.0
BOTTOM,람머스,체력 물약,2,0,0.0
BOTTOM,람머스,충전형 물약,1,0,0.0
BOTTOM,람머스,투명 와드,1,0,0.0
BOTTOM,람머스,파수꾼의 갑옷,1,0,0.0
BOTTOM,람머스,판금 장화,2,0,0.0
BOTTOM,람머스,해신 작쇼,2,0,0.0
BOTTOM,럭스,도란의 반지,1,1,100.0
BOTTOM,럭스,마법공학 교류 발전기,1,1,100.0
BOTTOM,럭스,마법사의 신발,1,1,100.0
BOTTOM,럭스,망원형 개조,1,1,100.0
BOTTOM,럭스,빛나는 티끌,1,1,100.0
BOTTOM,럭스,사라진 양피지,1,1,100.0
BOTTOM,럭스,사파이어 수정,1,1,100.0
BOTTOM,럭스,암흑의 인장,1,1,100.0
BOTTOM,럭스,장화,1,1,100.0
BOTTOM,럭스,제어 와드,1,1,100.0
BOTTOM,럭스,증폭의 고서,1,1,100.0
BOTTOM,럭스,체력 물약,1,1,100.0
BOTTOM,럭스,충전형 물약,1,1,100.0
BOTTOM,럭스,투명 와드,1,1,100.0
BOTTOM,럭스,폭풍 쇄도,1,1,100.0
BOTTOM,렝가,B.F. 대검,1,1,100.0
BOTTOM,렝가,강철 인장,9,8,88.88888888888889
BOTTOM,렝가,거대한 히드라,2,1,50.0
BOTTOM,렝가,곡괭이,6,5,83.33333333333334
BOTTOM,렝가,광휘의 검,3,3,100.0
BOTTOM,렝가,굶주린 히드라,7,7,100.0
BOTTOM,렝가,끝없는 갈망,3,2,66.66666666666666
BOTTOM,렝가,단검,2,2,100.0
BOTTOM,렝가,도란의 검,9,8,88.88888888888889
BOTTOM,렝가,땅굴 채굴기,2,1,50.0
BOTTOM,렝가,롱소드,9,8,88.88888888888889
BOTTOM,렝가,루비 수정,7,6,85.71428571428571
BOTTOM,렝가,마법무효화의 망토,2,2,100.0
BOTTOM,렝가,망령의 두건,5,5,100.0
BOTTOM,렝가,빛나는 티끌,3,3,100.0
BOTTOM,렝가,삼위일체,3,3,100.0
BOTTOM,렝가,신속의 장화,1,1,100.0
BOTTOM,렝가,예언자의 렌즈,2,2,100.0
BOTTOM,렝가,온기가 필요한 자의 도끼,2,2,100.0
BOTTOM,렝가,장화,8,7,87.5
BOTTOM,렝가,점화석,4,4,100.0
BOTTOM,렝가,정령의 형상,4,4,100.0
BOTTOM,렝가,제어 와드,7,6,85.71428571428571
BOTTOM,렝가,죽음의 무도,8,7,87.5
BOTTOM,렝가,지배자의 피갑옷,1,0,0.0
BOTTOM,렝가,천 갑옷,3,2,66.66666666666666
BOTTOM,렝가,체력 물약,9,8,88.88888888888889
BOTTOM,렝가,충전형 물약,4,4,100.0
BOTTOM,렝가,칠흑의 양날 도끼,1,1,100.0
BOTTOM,렝가,콜필드의 전투 망치,6,5,83.33333333333334
BOTTOM,렝가,탐식의 망치,4,4,100.0
BOTTOM,렝가,티아맷,9,8,88.88888888888889
BOTTOM,렝가,판금 장화,3,2,66.66666666666666
BOTTOM,렝가,헤르메스의 발걸음,2,2,100.0
BOTTOM,렝가,흡혈의 낫,7,7,100.0
BOTTOM,루시안,B.F. 대검,5467,2997,54.81982805926467
BOTTOM,루시안,강철 인장,373,223,59.78552278820375
BOTTOM,루시안,강철의 영약,7,4,57.14285714285714
BOTTOM,루시안,거인의 허리띠,10,4,40.0
BOTTOM,루시안,고속 연사포,472,274,58.05084745762712
BOTTOM,루시안,곡괭이,5153,2605,50.55307587812925
BOTTOM,루시안,곡궁,83,39,46.98795180722892
BOTTOM,루시안,광전사의 군화,459,243,52.94117647058824
BOTTOM,루시안,광휘의 검,7136,3532,49.49551569506727
BOTTOM,루시안,그림자 검,1,0,0.0
BOTTOM,루시안,기회,3,2,66.66666666666666
BOTTOM,루시안,꽁지깃,122,61,50.0
BOTTOM,루시안,끝없는 갈망,5,3,60.0
BOTTOM,루시안,나보리 명멸검,6198,3242,52.30719586963537
BOTTOM,루시안,단검,6864,3370,49.0967365967366
BOTTOM,루시안,대자연의 힘,2,2,100.0
BOTTOM,루시안,도란의 검,7857,3878,49.35726104110984
BOTTOM,루시안,도란의 반지,2,1,50.0
BOTTOM,루시안,도란의 방패,1,0,0.0
BOTTOM,루시안,도미닉 경의 인사,1612,913,56.637717121588096
BOTTOM,루시안,독사의 송곳니,101,46,45.54455445544555
BOTTOM,루시안,땅굴 채굴기,7,4,57.14285714285714
BOTTOM,루시안,란두인의 예언,20,12,60.0
BOTTOM,루시안,롱소드,6767,3295,48.69218265110093
BOTTOM,루시안,루난의 허리케인,3,1,33.33333333333333
BOTTOM,루시안,루비 수정,439,229,52.16400911161732
BOTTOM,루시안,마법공학 교류 발전기,1,0,0.0
BOTTOM,루시안,마법공학 총검,1,0,0.0
BOTTOM,루시안,마법광학 장치 C44,43,30,69.76744186046511
BOTTOM,루시안,마법무효화의 망토,546,313,57.32600732600732
BOTTOM,루시안,마법사의 신발,1,0,0.0
BOTTOM,루시안,마법의 영약,6,4,66.66666666666666
BOTTOM,루시안,망령의 두건,4,2,50.0
BOTTOM,루시안,망원형 개조,7068,3663,51.82512733446519
BOTTOM,루시안,맬모셔스의 아귀,281,184,65.48042704626334
BOTTOM,루시안,명석함의 아이오니아 장화,3006,1553,51.66333998669328
BOTTOM,루시안,몰락한 왕의 검,20,7,35.0
BOTTOM,루시안,무한의 대검,4732,2644,55.8748943364328
BOTTOM,루시안,민첩성의 망토,7015,3397,48.4248039914469
BOTTOM,루시안,밤의 끝자락,17,11,64.70588235294117
BOTTOM,루시안,밴들파이프,1,1,100.0
BOTTOM,루시안,벼락폭풍검,5,2,40.0
BOTTOM,루시안,분노의 영약,419,244,58.233890214797135
BOTTOM,루시안,불멸의 철갑궁,316,202,63.92405063291139
BOTTOM,루시안,비상의 월갑,1,1,100.0
BOTTOM,루시안,빛나는 티끌,3019,1390,46.04173567406426
BOTTOM,루시안,세릴다의 원한,18,12,66.66666666666666
BOTTOM,루시안,수은 장식띠,248,154,62.096774193548384
BOTTOM,루시안,수호 천사,504,346,68.65079365079364
BOTTOM,루시안,수확의 낫,862,403,46.75174013921114
BOTTOM,루시안,스태틱의 단검,1,1,100.0
BOTTOM,루시안,신속의 장화,60,34,56.666666666666664
BOTTOM,루시안,쓸데없이 큰 지팡이,1,1,100.0
BOTTOM,루시안,악마사냥꾼의 화살,17,9,52.94117647058824
BOTTOM,루시안,야수화,5,2,40.0
BOTTOM,루시안,약간 신비한 신발,1,0,0.0
BOTTOM,루시안,얼어붙은 심장,2,1,50.0
BOTTOM,루시안,여신의 눈물,21,10,47.61904761904761
