champion,item_name,pick_count,win_rate
라이즈,혹한의 손길,38,47.37
라이즈,명석함의 아이오니아 장화,35,2.86
라이즈,헤르메스의 발걸음,35,14.29
라이즈,마법무효화의 망토,33,24.24
라이즈,파수꾼의 갑옷,30,50.0
라이즈,얼음 방패,29,58.62
라이즈,억겁의 카탈리스트,29,6.9
라이즈,루덴의 메아리,27,48.15
라이즈,신록의 장벽,26,57.69
라이즈,모렐로노미콘,20,55.0
라이즈,종말의 겨울,20,55.0
라이즈,점화석,17,41.18
라이즈,루비 수정,16,25.0
라이즈,에테르 환영,15,53.33
라이즈,그림자불꽃,14,71.43
라이즈,마법사의 신발,10,30.0
럭스,주문투척자의 신발,343,52.19
럭스,루덴의 메아리,246,45.93
럭스,도란의 반지,202,50.99
럭스,폭풍 쇄도,179,51.4
럭스,그림자불꽃,143,51.05
럭스,암흑의 인장,143,36.36
럭스,메자이의 영혼약탈자,124,74.19
럭스,쓸데없이 큰 지팡이,119,48.74
럭스,악의,96,53.13
럭스,라바돈의 죽음모자,83,50.6
럭스,증폭의 고서,81,40.74
럭스,지평선의 초점,71,52.11
럭스,존야의 모래시계,65,56.92
럭스,마법공학 교류 발전기,60,53.33
럭스,핏빛 명석함,47,46.81
럭스,역병의 보석,40,40.0
럭스,공허의 지팡이,39,46.15
럭스,충전형 물약,29,37.93
럭스,제어 와드,24,37.5
럭스,마법공학 총검,23,69.57
럭스,악마의 마법서,22,54.55
럭스,에테르 환영,21,61.9
럭스,무덤꽃,20,65.0
럭스,신속행진,17,64.71
럭스,방출의 마법봉,16,37.5
럭스,부서진 팔목 보호대,15,40.0
럭스,망각의 구,12,33.33
럭스,추적자의 팔목 보호대,11,63.64
럭스,밴시의 장막,10,60.0
럭스,슈렐리아의 군가,10,70.0
럭스,실체화 장비,10,70.0
럼블,리안드리의 고통,86,52.33
럼블,주문투척자의 신발,53,43.4
럼블,마법공학 로켓 벨트,43,39.53
럼블,도란의 반지,40,52.5
럼블,암흑의 인장,37,35.14
럼블,존야의 모래시계,36,58.33
럼블,증폭의 고서,28,46.43
럼블,신속행진,24,66.67
럼블,균열 생성기,21,57.14
럼블,제어 와드,20,50.0
럼블,망각의 구,20,50.0
럼블,핏빛 저주,18,38.89
럼블,사슬끈 분쇄자,17,47.06
럼블,그림자불꽃,15,33.33
럼블,부서진 팔목 보호대,14,42.86
럼블,쓸데없이 큰 지팡이,13,23.08
럼블,기괴한 가면,11,72.73
럼블,충전형 물약,11,54.55
레넥톤,월식,135,52.59
레넥톤,무장 진격,122,61.48
레넥톤,칠흑의 양날 도끼,114,56.14
레넥톤,사슬끈 분쇄자,96,44.79
레넥톤,발걸음 분쇄기,84,52.38
레넥톤,도란의 검,78,52.56
레넥톤,도란의 방패,73,52.05
레넥톤,스테락의 도전,71,56.34
레넥톤,쇼진의 창,71,52.11
레넥톤,곡괭이,54,46.3
레넥톤,루비 수정,50,40.0
레넥톤,땅굴 채굴기,43,46.51
레넥톤,충전형 물약,37,45.95
레넥톤,롱소드,36,50.0
레넥톤,제어 와드,28,42.86
레넥톤,탐식의 망치,25,36.0
레넥톤,죽음의 무도,21,80.95
레넥톤,강철 인장,21,66.67
레넥톤,맬모셔스의 아귀,17,47.06
레넥톤,장화,17,23.53
레넥톤,갈라진 하늘,12,66.67
레넥톤,주문포식자,12,91.67
레넥톤,처형인의 대검,11,36.36
레넥톤,콜필드의 전투 망치,11,45.45
레넥톤,점화석,10,30.0
루시안,정수 약탈자,101,45.54
루시안,도란의 검,78,46.15
루시안,나보리 명멸검,67,47.76
루시안,무한의 대검,41,48.78
루시안,핏빛 명석함,33,42.42
루시안,롱소드,24,29.17
루시안,건메탈 군화,22,36.36
루시안,무장 진격,21,61.9
루시안,민첩성의 망토,18,33.33
루시안,칠흑의 양날 도끼,17,52.94
루시안,사슬끈 분쇄자,17,41.18
루시안,도미닉 경의 인사,16,43.75
루시안,단검,15,26.67
루시안,곡괭이,15,46.67
루시안,B.F. 대검,13,46.15
루시안,충전형 물약,11,54.55
루시안,최후의 속삭임,10,40.0
룰루,도란의 반지,24,37.5
룰루,핏빛 명석함,22,40.91
룰루,구원,21,47.62
룰루,슈렐리아의 군가,19,42.11
룰루,암흑의 인장,14,35.71
룰루,루덴의 메아리,10,40.0
르블랑,루덴의 메아리,2411,49.23
르블랑,주문투척자의 신발,1782,51.4
르블랑,그림자불꽃,1450,49.1
르블랑,도란의 반지,1193,48.2
르블랑,암흑의 인장,1162,46.99
르블랑,쓸데없이 큰 지팡이,787,47.14
르블랑,증폭의 고서,558,49.28
르블랑,라바돈의 죽음모자,446,54.93
르블랑,폭풍 쇄도,418,51.44
르블랑,존야의 모래시계,344,55.52
르블랑,마법공학 교류 발전기,342,43.86
르블랑,핏빛 명석함,326,49.69
르블랑,제어 와드,284,39.08
르블랑,충전형 물약,278,47.48
르블랑,역병의 보석,262,44.66
르블랑,메자이의 영혼약탈자,261,87.74
르블랑,사슬끈 분쇄자,244,45.49
르블랑,공허의 지팡이,241,46.06
르블랑,밴시의 장막,177,60.45
르블랑,지평선의 초점,126,49.21
르블랑,방출의 마법봉,103,37.86
르블랑,부서진 팔목 보호대,97,58.76
르블랑,무덤꽃,93,58.06
르블랑,장화,81,20.99
르블랑,추적자의 팔목 보호대,73,49.32
르블랑,에테르 환영,61,49.18
르블랑,악마의 마법서,50,56.0
르블랑,망각의 구,44,43.18
르블랑,마법공학 총검,42,59.52
르블랑,신록의 장벽,41,53.66
르블랑,마법사의 신발,25,16.0
르블랑,악의,21,33.33
르블랑,빛나는 티끌,17,23.53
르블랑,사라진 양피지,14,35.71
르블랑,우주의 추진력,13,61.54
르블랑,마법무효화의 망토,13,38.46
르블랑,어둠불꽃 횃불,11,63.64
르블랑,천 갑옷,11,27.27
리 신,굶주린 히드라,48,54.17
리 신,갈라진 하늘,35,54.29
리 신,제어 와드,34,55.88
리 신,사슬끈 분쇄자,34,50.0
리 신,무장 진격,28,64.29
리 신,도란의 검,27,44.44
리 신,칠흑의 양날 도끼,22,59.09
리 신,도란의 방패,20,70.0
리 신,불경한 히드라,16,25.0
리 신,월식,16,43.75
리 신,콜필드의 전투 망치,12,50.0
리 신,맬모셔스의 아귀,12,66.67
리 신,롱소드,11,36.36
리 신,장화,10,30.0
리 신,주문포식자,10,30.0
리븐,갈라진 하늘,74,68.92
리븐,도란의 검,71,66.2
리븐,원칙의 원형낫,57,59.65
리븐,핏빛 명석함,48,70.83
리븐,죽음의 무도,42,76.19
리븐,롱소드,34,55.88
리븐,사슬끈 분쇄자,33,63.64
리븐,콜필드의 전투 망치,26,76.92
리븐,주문포식자,23,78.26
리븐,세릴다의 원한,20,70.0
리븐,맬모셔스의 아귀,13,61.54
리븐,무장 진격,12,75.0
리븐,최후의 속삭임,12,58.33
리븐,칠흑의 양날 도끼,11,72.73
리븐,루비 수정,10,60.0
리산드라,도란의 반지,576,50.17
리산드라,악의,420,47.38
리산드라,어둠불꽃 횃불,418,56.46
리산드라,주문투척자의 신발,396,51.52
리산드라,존야의 모래시계,386,56.74
리산드라,증폭의 고서,295,45.08
리산드라,그림자불꽃,290,54.48
리산드라,암흑의 인장,289,57.09
리산드라,사슬끈 분쇄자,265,59.25
리산드라,리안드리의 고통,242,59.92
리산드라,핏빛 명석함,233,56.22
리산드라,쓸데없이 큰 지팡이,211,52.61
리산드라,망각의 구,149,55.7
리산드라,제어 와드,138,48.55
리산드라,충전형 물약,136,34.56
리산드라,마법공학 로켓 벨트,135,62.96
리산드라,마법공학 교류 발전기,104,46.15
리산드라,루덴의 메아리,101,54.46
리산드라,부서진 팔목 보호대,100,57.0
리산드라,폭풍 쇄도,75,57.33
리산드라,신속행진,66,51.52
리산드라,역병의 보석,64,60.94
리산드라,공허의 지팡이,60,53.33
리산드라,기괴한 가면,56,57.14
리산드라,운명의 재,54,53.7
리산드라,무덤꽃,47,68.09
리산드라,라바돈의 죽음모자,45,68.89
리산드라,추적자의 팔목 보호대,42,52.38
리산드라,무장 진격,33,63.64
리산드라,영겁의 지팡이,31,61.29
리산드라,밴시의 장막,29,72.41
리산드라,방출의 마법봉,28,53.57
리산드라,에테르 환영,23,69.57
리산드라,장화,23,13.04
리산드라,메자이의 영혼약탈자,21,90.48
리산드라,천 갑옷,19,57.89
리산드라,신록의 장벽,19,73.68
리산드라,모렐로노미콘,17,52.94
리산드라,악마의 마법서,16,43.75
리산드라,루비 수정,11,54.55
마스터 이,몰락한 왕의 검,24,50.0
마스터 이,구인수의 격노검,21,47.62
마스터 이,도란의 검,19,42.11
마스터 이,크라켄 학살자,12,50.0
마스터 이,곡괭이,11,63.64
말자하,어둠불꽃 횃불,735,46.39
말자하,라일라이의 수정홀,622,51.13
말자하,리안드리의 고통,451,51.22
말자하,주문투척자의 신발,412,49.76
말자하,도란의 반지,348,40.52
말자하,핏빛 명석함,319,46.71
말자하,증폭의 고서,201,38.31
말자하,망각의 구,145,49.66
말자하,기괴한 가면,100,44.0
말자하,존야의 모래시계,97,60.82
말자하,제어 와드,91,37.36
말자하,쓸데없이 큰 지팡이,89,59.55
말자하,암흑의 인장,75,50.67
말자하,운명의 재,72,38.89
말자하,충전형 물약,68,35.29
말자하,방출의 마법봉,66,39.39
말자하,부서진 팔목 보호대,55,56.36
말자하,악의,53,47.17
말자하,역병의 보석,46,43.48
말자하,핏빛 저주,45,66.67
말자하,루비 수정,38,34.21
말자하,라바돈의 죽음모자,38,52.63
말자하,거인의 허리띠,35,31.43
말자하,공허의 지팡이,31,54.84
말자하,모렐로노미콘,31,35.48
말자하,추적자의 팔목 보호대,27,44.44
말자하,사슬끈 분쇄자,24,45.83
말자하,그림자불꽃,21,52.38
말자하,폭풍 쇄도,20,60.0
말자하,루덴의 메아리,19,63.16
말자하,악마의 마법서,19,57.89
말자하,신속행진,19,47.37
말자하,무덤꽃,16,31.25
말자하,약간 신비한 신발,15,13.33
말자하,마법공학 교류 발전기,15,46.67
말자하,대천사의 포옹,14,50.0
말자하,메자이의 영혼약탈자,11,100.0
말파이트,무장 진격,57,47.37
말파이트,도란의 반지,54,51.85
말파이트,태양불꽃 방패,50,42.0
말파이트,가시 갑옷,37,45.95
말파이트,악의,30,56.67
말파이트,얼어붙은 심장,27,62.96
말파이트,공허한 광휘,27,55.56
말파이트,사슬끈 분쇄자,26,57.69
말파이트,케이닉 루컨,26,42.31
말파이트,천 갑옷,20,30.0
말파이트,란두인의 예언,15,46.67
말파이트,점화석,15,53.33
말파이트,핏빛 명석함,15,60.0
말파이트,거인의 허리띠,13,53.85
말파이트,음전자 망토,13,53.85
말파이트,제어 와드,12,75.0
말파이트,암흑의 인장,11,63.64
말파이트,충전형 물약,11,36.36
말파이트,루비 수정,10,50.0
말파이트,도란의 방패,10,60.0
멜,어둠불꽃 횃불,859,42.14
멜,도란의 반지,605,37.19
멜,주문투척자의 신발,549,45.36
멜,지평선의 초점,542,45.94
멜,핏빛 명석함,540,45.0
멜,그림자불꽃,456,47.81
멜,루덴의 메아리,325,45.23
멜,쓸데없이 큰 지팡이,316,48.1
멜,암흑의 인장,273,43.59
멜,증폭의 고서,259,32.82
멜,라바돈의 죽음모자,216,51.85
멜,존야의 모래시계,191,58.12
멜,악마의 마법서,137,28.47
멜,리안드리의 고통,123,37.4
멜,충전형 물약,119,31.09
멜,역병의 보석,110,34.55
멜,제어 와드,108,44.44
멜,우주의 추진력,97,52.58
멜,마법공학 교류 발전기,95,32.63
멜,공허의 지팡이,90,47.78
멜,망각의 구,82,37.8
멜,무덤꽃,71,63.38
멜,메자이의 영혼약탈자,69,85.51
멜,대천사의 포옹,63,50.79
멜,부서진 팔목 보호대,55,52.73
멜,사슬끈 분쇄자,54,42.59
멜,추적자의 팔목 보호대,46,54.35
멜,밴시의 장막,38,60.53
멜,장화,38,5.26
멜,방출의 마법봉,35,31.43
멜,운명의 재,23,30.43
멜,기괴한 가면,22,45.45
멜,신속행진,21,38.1
멜,신록의 장벽,19,52.63
멜,빛나는 티끌,18,33.33
멜,폭풍 쇄도,17,52.94
멜,핏빛 저주,13,84.62
멜,여신의 눈물,12,16.67
멜,모렐로노미콘,12,33.33
멜,라일라이의 수정홀,11,36.36
모데카이저,라일라이의 수정홀,40,55.0
모데카이저,마법공학 로켓 벨트,38,52.63
모데카이저,사슬끈 분쇄자,35,54.29
모데카이저,도란의 반지,31,58.06
모데카이저,암흑의 인장,30,56.67
모데카이저,무장 진격,21,52.38
모데카이저,존야의 모래시계,20,55.0
모데카이저,균열 생성기,16,50.0
모르가나,어둠불꽃 횃불,161,55.9
모르가나,도란의 반지,105,45.71
모르가나,핏빛 명석함,99,63.64
모르가나,리안드리의 고통,83,69.88
모르가나,존야의 모래시계,77,64.94
모르가나,암흑의 인장,54,55.56
모르가나,주문투척자의 신발,52,46.15
모르가나,증폭의 고서,52,46.15
모르가나,망각의 구,31,45.16
모르가나,제어 와드,31,54.84
모르가나,쓸데없이 큰 지팡이,21,66.67
모르가나,라일라이의 수정홀,20,60.0
모르가나,마법공학 로켓 벨트,20,55.0
모르가나,운명의 재,18,33.33
모르가나,기괴한 가면,18,44.44
모르가나,충전형 물약,16,37.5
모르가나,부서진 팔목 보호대,12,58.33
모르가나,사슬끈 분쇄자,10,50.0
모르가나,역병의 보석,10,70.0
문도 박사,강철심장,11,36.36
바루스,내셔의 이빨,120,65.83
바루스,도란의 검,103,65.05
바루스,황혼과 새벽,90,58.89
바루스,실험적 마공학판,72,72.22
바루스,존야의 모래시계,55,60.0
바루스,사슬끈 분쇄자,54,61.11
바루스,무장 진격,42,76.19
바루스,증폭의 고서,37,56.76
바루스,주문투척자의 신발,33,57.58
바루스,쓸데없이 큰 지팡이,24,66.67
바루스,충전형 물약,18,55.56
바루스,신속행진,18,66.67
바루스,부서진 팔목 보호대,17,76.47
바루스,균열 생성기,16,62.5
바루스,방출의 마법봉,15,66.67
바루스,곡궁,14,42.86
바루스,밴시의 장막,12,83.33
바루스,추적자의 팔목 보호대,12,75.0
베이가,영겁의 지팡이,228,52.19
베이가,주문투척자의 신발,188,52.13
베이가,라바돈의 죽음모자,170,61.76
베이가,도란의 반지,169,49.11
베이가,루덴의 메아리,122,54.92
베이가,쓸데없이 큰 지팡이,116,45.69
베이가,대천사의 포옹,108,54.63
베이가,무덤꽃,105,55.24
베이가,핏빛 명석함,102,54.9
베이가,증폭의 고서,76,48.68
베이가,존야의 모래시계,68,70.59
베이가,제어 와드,66,50.0
베이가,악마의 마법서,43,53.49
베이가,그림자불꽃,40,60.0
베이가,공허의 지팡이,40,50.0
베이가,암흑의 인장,40,40.0
베이가,사슬끈 분쇄자,39,53.85
베이가,신속행진,36,50.0
베이가,역병의 보석,30,66.67
베이가,충전형 물약,28,46.43
베이가,부서진 팔목 보호대,28,50.0
베이가,폭풍 쇄도,26,50.0
베이가,사라진 양피지,24,41.67
베이가,여신의 눈물,24,25.0
베이가,밴시의 장막,21,66.67
베이가,실체화 장비,19,36.84
베이가,추적자의 팔목 보호대,18,83.33
베이가,신록의 장벽,16,75.0
베이가,메자이의 영혼약탈자,14,85.71
베이가,방출의 마법봉,11,54.55
베이가,마법공학 교류 발전기,11,36.36
베이가,장화,10,40.0
베인,도란의 검,21,47.62
베인,건메탈 군화,17,47.06
베인,몰락한 왕의 검,12,58.33
벡스,주문투척자의 신발,904,54.87
벡스,루덴의 메아리,872,53.56
벡스,도란의 반지,586,51.54
벡스,그림자불꽃,561,58.47
벡스,암흑의 인장,511,57.14
벡스,존야의 모래시계,401,58.1
